Radio ID*,Radio Serial Number,Radio User Alias+,Security Group+,Radio Capability Profile+,Radio Site Access Profile+,Primary Talkgroup,Voice Enabled,Interconnect Enabled,Emergency Alarm Comments,Secure Communication Mode,Data Capability,Direct Dial Number,Secure Land to Mobile Start Mode,Interconnect Subsystem,Radio User Interconnect Profile,Interconnect Secure Key Reference,IP Address Assignment,IP Address,Generate ICMP Message,Source Address Checking,Ready Timer (sec),Data Agency Group,Data Steering Profile,Access Point Name,Notes,Date Modified,Trunking Subscriber Type
4810233,481CNP4173,SO ACO 931,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:05",IVD Radio
4810044,481CNP3962,SO ACO 930,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:02:57",IVD Radio
4810185,481CNP4154,SO ACO 929,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:03",IVD Radio
4810181,481CNP4101,SO ACO 928,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:03",IVD Radio
4810183,481CNP4112,SO ACO 927,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:03",IVD Radio
4810182,481CNP4100,SO ACO 926,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:03",IVD Radio
4810184,481CNP4155,SO ACO 925,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:03",IVD Radio
4810180,481CNP4102,SO ACO 924,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:03",IVD Radio
4810411,481CNP4191,SO ACO 923,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:13",IVD Radio
4810031,481CNP4219,SO ACO 922,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Feb-20-2017, 19:30:00",IVD Radio
4810410,527CNP2069,SO AC 195339,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:13",IVD Radio
4810195,481CNP4080,SO A99-P,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:03",IVD Radio
4810307,481CNP4063,SO A98-P,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:08",IVD Radio
4810119,527CNP2049,SO A98-M,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:00",IVD Radio
4810063,481CNP4073,SO A97,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:02:58",IVD Radio
4810011,481CNP4049,SO A95-P,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:02:56",IVD Radio
4810628,527CRR1197,SO A95-M,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:18",IVD Radio
4810198,481CNP3969,SO A94,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:04",IVD Radio
4810197,481CNP4099,SO A93,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:04",IVD Radio
4810196,481CNP4002,SO A92-P,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:03",IVD Radio
4810627,527CRR1196,SO A90-M,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:18",IVD Radio
4810193,481CNP4056,SO A88,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:03",IVD Radio
4810190,481CNP4016,SO A86,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:03",IVD Radio
4810285,481CNP3974,SO A84,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:07",IVD Radio
4810189,481CNP4054,SO A83,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:03",IVD Radio
4810187,481CNP3995,SO A81,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:03",IVD Radio
4810186,481CNP4074,SO A80,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:03",IVD Radio
4810007,481CNP4216,SO A79-P,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:02:56",IVD Radio
4810548,527CSH0201,SO 930-M,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:16",IVD Radio
4810222,481CNP4139,SO 840,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:05",IVD Radio
4810224,481CNP4141,SO 829,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:05",IVD Radio
4810227,481CNP4167,SO 813,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:05",IVD Radio
4810225,481CNP4124,SO 809,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:05",IVD Radio
4810232,481CNP4172,SO 808,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:05",IVD Radio
4810220,481CNP4153,SO 807,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:04",IVD Radio
4810221,481CNP4138,SO 803,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:04",IVD Radio
4810240,481CNP4179,SO 800,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:06",IVD Radio
4810172,527CNP2085,SO 8-M,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:03",IVD Radio
4810363,527CNP2020,SO 7-M,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:11",IVD Radio
4810244,481CNP4183,SO 7,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:06",IVD Radio
4810618,481CTM4941,SO 688,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:18",IVD Radio
4810598,481CTM5087,SO 687,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:17",IVD Radio
4810597,481CTM5086,SO 686,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:17",IVD Radio
4810591,481CTM5080,SO 685,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:17",IVD Radio
4810595,481CTM5084,SO 684,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:17",IVD Radio
4810594,481CTM5083,SO 683,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:17",IVD Radio
4810237,481CNP4176,SO 682,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:06",IVD Radio
4810592,481CTM5081,SO 681,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:17",IVD Radio
4810590,481CTM5079,SO 680,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:17",IVD Radio
4810625,481CTM4849,SO 679,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:18",IVD Radio
4810605,481CTM5094,SO 678,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:18",IVD Radio
4810588,481CTM5078,SO 677,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:17",IVD Radio
4810587,481CTM5076,SO 676,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:17",IVD Radio
4810609,481CTM5098,SO 675,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:18",IVD Radio
4810601,481CTM5090,SO 674,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:17",IVD Radio
4810041,481CNP3959,SO 673,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:02:57",IVD Radio
4810228,481CNP4168,SO 672,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:05",IVD Radio
4810250,481CNP4128,SO 671,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:06",IVD Radio
4810602,481CTM5091,SO 670,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:17",IVD Radio
4810302,481CNP4149,SO 669,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:08",IVD Radio
4810560,481CRR1893,SO 668,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:16",IVD Radio
4810559,481CRR1892,SO 667,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:16",IVD Radio
4810558,481CRR1891,SO 665,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:16",IVD Radio
4810557,481CRR1890,SO 664,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:16",IVD Radio
4810248,481CNP4186,SO 663,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:06",IVD Radio
4810249,481CNP4127,SO 661,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:06",IVD Radio
4810596,481CTM5085,SO 660,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:17",IVD Radio
4810247,481CNP4126,SO 659,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:06",IVD Radio
4810246,481CNP4185,SO 657,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:06",IVD Radio
4810245,481CNP4184,SO 656,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:06",IVD Radio
4810243,481CNP4182,SO 655,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:06",IVD Radio
4810242,481CNP4181,SO 654,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:06",IVD Radio
4810241,481CNP4180,SO 653,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:06",IVD Radio
4810599,481CTM5088,SO 652,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:17",IVD Radio
4810238,481CNP4177,SO 651,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:06",IVD Radio
4810231,481CNP4171,SO 648,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:05",IVD Radio
4810229,481CNP4169,SO 647,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:05",IVD Radio
4810226,481CNP4142,SO 645,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:05",IVD Radio
4810223,481CNP4140,SO 644,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:05",IVD Radio
4810219,481CNP4136,SO 643,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:04",IVD Radio
4810218,481CNP4135,SO 642,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:04",IVD Radio
4810216,481CNP4133,SO 641,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:04",IVD Radio
4810215,481CNP4132,SO 640,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:04",IVD Radio
4810214,481CNP4123,SO 639,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:04",IVD Radio
4810586,481CTM5075,SO 638,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:17",IVD Radio
4810585,481CTM5074,SO 637,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:17",IVD Radio
4810584,481CTM5073,SO 636,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:17",IVD Radio
4810583,481CTM5072,SO 635,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:17",IVD Radio
4810582,481CTM5071,SO 634,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:17",IVD Radio
4810579,481CTM5068,SO 633,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:17",IVD Radio
4810578,481CTM5067,SO 632,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:17",IVD Radio
4810577,481CTM5066,SO 631,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:17",IVD Radio
4810576,481CTM5065,SO 630,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:17",IVD Radio
4810575,481CTM5064,SO 625,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:17",IVD Radio
4810607,481CTM5096,SO 624,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:18",IVD Radio
4810573,481CTM5062,SO 623,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:16",IVD Radio
4810572,481CTM5061,SO 622,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:16",IVD Radio
4810571,481CTM5060,SO 621,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:16",IVD Radio
4810570,481CTM5059,SO 620,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:16",IVD Radio
4810569,481CTM5058,SO 619,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:16",IVD Radio
4810568,481CTM5057,SO 618,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:16",IVD Radio
4810567,481CTM5056,SO 617,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:16",IVD Radio
4810253,481CNP4131,SO 616,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:06",IVD Radio
4810566,481CTM5055,SO 615,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:16",IVD Radio
4810236,481CNP4125,SO 614,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:06",IVD Radio
4810564,481CTM5053,SO 613,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:16",IVD Radio
4810563,481CTM5052,SO 612,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:16",IVD Radio
4810234,481CNP4174,SO 611,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:05",IVD Radio
4810562,481CTM5051,SO 610,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:16",IVD Radio
4810561,481CTM5050,SO 600,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:16",IVD Radio
4810383,527CNM0571,SO 6-M,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:12",IVD Radio
4810290,481CNP3979,SO 6,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:08",IVD Radio
4818082,481CNP4032,SO 56 Spare,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:19",IVD Radio
4810413,527CNM0522,SO 55798,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:13",IVD Radio
4810171,527CNP2003,SO 55797.,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:02",IVD Radio
4810170,527CNM0578,SO 55796,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:02",IVD Radio
4810454,527CNM0528,SO 55794,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:15",IVD Radio
4810166,527cnm0568,SO 54992,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:02",IVD Radio
4810160,527CNP2056,SO 54012,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:02",IVD Radio
4810154,527cnm0529,SO 51443,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:02",IVD Radio
4810150,481CNP3968,SO 5,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:02",IVD Radio
4810635,527CNM0661,SO 4810635 M,1,4,4,1004,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:18",IVD Radio
4810634,527CNM0575,SO 4810634 M,1,4,4,1004,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:18",IVD Radio
4810633,527CNM0589,SO 4810633 M,1,4,4,1004,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:18",IVD Radio
4810632,527CNM0587,SO 4810632 M,1,4,4,1004,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:18",IVD Radio
4810631,481CNP4024,SO 4810631,1,4,4,,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:18",IVD Radio
4810554,527CSH0208,SO 4810554,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:16",IVD Radio
4810546,527CNM0661,SO 4810546,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:15",IVD Radio
4810443,521CNP2136,SO 4810443,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:15",IVD Radio
4810438,527CNP2130,SO 4810438,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:15",IVD Radio
4810436,527CNM0584,SO 4810436,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:14",IVD Radio
4810239,481CNP4178,SO 4810239,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:06",IVD Radio
4810235,481CNP4175,SO 4810235,1,41,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:05",IVD Radio
4810028,481CNP4213,SO 4810028,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:02:57",IVD Radio
4810026,481CNP4211,SO 4810026,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:02:57",IVD Radio
4810149,527CNM0641,SO 47443,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:02",IVD Radio
4810145,527CNM0545,SO 47094,1,4,4,1001,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Dec-13-2018, 14:03:01",IVD Radio
